"Ch1.Amplitude","Ch2.Amplitude"
7334.80534973138,1674.92520687728
1802.63280815568,1748.81277010705
1891.86163938632,1936.14176145086
1921.91173214202,8258.00051688591
2718.6965420867,2080.04695672358
2530.64509898832,7930.97224259026
2410.7160692648,8239.7166696516
1885.54643772499,1921.83170119331
2072.09989116463,2039.21203662209
2053.04915112658,2031.93746051108
1460.32867167478,7743.02686366976
1518.27532881432,5724.32380969996
8235.56863561867,2101.83988704882
2449.52149918795,2265.79418501206
2027.84048633574,2361.19740291847
2098.78249936668,1904.91754871057
7328.31259010134,2151.21756628655
2027.2126952798,2055.27468847508
7970.17508962916,7959.4271730434
6835.66513467293,1744.26551989855
1938.37595111359,1582.03696122998
1481.09740607039,1846.98408441533
7464.97732178313,1856.84052771953
8673.82020727101,1957.7866002403
2059.28514779515,1946.96984602083
1938.96267016743,1906.33048602131
2201.35465794997,1779.10741780804
1871.19656405961,1897.17720721994
7388.94866937111,1743.1750635553
2215.47905326934,1957.41804590641
6163.81935427224,7764.92780423314
2429.29156814966,2143.37710649529
2046.92720945508,1920.02855145936
8803.97997720152,2153.24226617326
2039.19853047577,2069.44954589344
1955.71782206443,2134.82285692327
2275.58736807427,2173.48181986609
6166.84067261297,1805.68417489791
1669.72820387165,1934.50242017095
2361.31406009931,8113.73996917741
1876.29066462843,2406.6561320244
2910.73665686589,7825.24487665658
2360.91934861898,1802.08181184227
1788.81168371469,1797.23624324774
1916.11435453598,2010.87412670786
2293.95345988324,1988.56396980531
1864.82272060564,1963.36662692618
2651.73569490724,2024.61267748692
2030.13872663916,1841.18233387806
1838.55427523827,2060.336168333
8151.00490549406,1651.27632725978
1879.09254525418,8145.77654130475
8470.38624370341,1966.81087192977
8738.34471315765,7480.3902555593
1695.35381374073,1939.47452696053
1970.37109794817,6797.05761125041
1828.87941052508,7832.37398939497
5426.09902895754,1770.15412802786
1579.29420846221,1487.40922754854
7877.84690762816,2271.35419244479
1790.45581819545,7741.38868902671
1736.11684878597,1928.20580957654
1944.64569908741,7777.72102362305
1987.79143183428,2455.85882078797
2424.72342863121,7802.6788267033
1887.89057210408,6021.65137761637
2046.83050094315,5543.36137660437
2321.92403344368,1897.44886500557
7899.92063960695,7958.86593143234
8635.53169648958,2018.82607794261
2195.2416171906,2039.51285844294
2042.22335229495,1867.34071827273
2170.67300117677,2040.18758948665
1802.70808617317,2128.32858721584
2065.31472409768,1937.31627434314
7873.51270538958,1618.55841666919
1739.22890757247,1943.65163914011
2535.47355943654,7744.16641634315
1946.62078297246,2264.83837688831
1891.00305617217,2127.80302930027
7426.87022348004,2307.75671879862
2049.69400077266,2125.22373250875
2258.74965355022,2061.70126024435
2166.17308482632,2047.83568719365
1968.53094090391,8035.44007243961
1893.28301987506,2013.21823760064
8419.70933969972,4168.19040206127
2407.01838405338,8181.21811089214
2192.87400185241,1924.90571352048
2086.33983754348,2271.94557819588
2434.09249208674,1703.4956276072
7182.15125457182,1960.82860736048
2100.11170371163,1872.39739268699
2271.93214422823,2039.02061945152
8515.89633613029,1756.71844736536
6950.21154276353,2121.03306912452
2501.05626620647,5492.54507883952
1939.15044602981,7795.47092964186
2147.2220352958,1824.74059246409
2351.24615703308,1681.03092815572
2932.96646898702,8163.7231098231
1740.00691982641,2011.53906011152
1987.5579350367,2032.28616670002
1875.51806420636,1547.65389043514
2106.8089706261,2094.29139336839
2083.89712078627,1842.6896241989
2112.05559261453,8023.30601909643
1945.4128399225,2050.70835897338
2034.92430637973,7432.40051450065
1747.33350958045,1823.31987270482
7503.45075787515,7724.60402159341
2220.61277848428,7566.54170001844
1619.72785854801,2283.22136368565
1599.62954611669,7622.31055681383
2147.0916510818,2068.64927453134
8686.2231398726,2105.72549324652
2347.95651688076,2006.50661869193
2344.71798758772,1960.75997793264
2126.04776141999,2016.81206079895
2445.18803341311,8033.11742270634
1728.01738427763,6939.00436751048
2112.26558370328,2014.13031595178
2037.08989505357,1996.27700883342
7266.89136151359,5367.76791851256
7755.88835104605,1823.04425933865
8759.45572739533,1693.87742045742
5121.9138630986,1951.05010876222
2632.37497704993,7405.68298416107
6654.50603599627,6685.8721106168
2329.33557865203,7979.68041135412
2097.86125859046,2050.23534901577
8066.27136656714,2041.42175104922
1756.95497129736,1464.1690107972
1969.86805456031,1952.22622326306
2187.83167162403,2238.00558631517
1785.09002153076,8364.45545749885
7375.01837052553,2266.24313885084
1654.26893325007,1961.6058759278
2050.76600012662,1639.39057641064
1816.2539376347,7780.09059128472
8414.42331358832,1983.14672298438
8074.62073496391,2084.94433784788
8278.97700382472,2155.53784831798
1946.02374367192,8318.83976355643
1828.50280505083,7807.09454246531
2067.83890446181,2126.79047238354
7698.09942802071,2000.95089123136
7508.20430999886,2379.33983187698
8002.28922033753,8228.83387831015
1492.19245922267,2070.36651879101
2032.38448899342,2016.71954074855
1952.95967093826,7752.2380611509
2454.19345290896,5888.51251339443
1833.01415103748,1471.47355587361
1791.97664659301,2087.37288746468
1846.96858302837,6239.25086546343
7108.22645799157,7653.59780961076
6964.69957272823,2192.08943674549
2042.66960450203,7759.85455658745
3878.95862806195,1808.36696340576
8190.90852633734,8235.4997945995
2182.39820885247,7584.7121878396
2345.0388882906,1876.94432783819
2335.86822413945,1421.94324725963
7726.06815091472,7812.19157914444
1714.62748267308,2344.64933229805
1723.3474233779,4000.65778942251
1980.43965354077,1445.47198710572
7311.38996532022,7956.46832947567
1990.09207923428,7454.15259419447
7462.00533690063,2166.1761868939
2096.36387468388,8143.25536972805
1867.25038706604,1922.04946683382
7829.71846996574,1782.89497237999
6339.96529040582,1794.19212405854
2103.43514806821,7511.01846609593
1569.03352678069,2014.99886789849
2444.06920422645,2119.7106779868
2491.19605370082,1918.13524689539
1872.82893723938,2221.99599072388
8679.74424473031,1779.16228087457
7443.53252802329,2067.53489381608
1814.56183555822,1943.61538853228
1838.47470587849,1834.19952946241
2106.34729419944,2188.77196648999
2043.02265202293,2131.53936931931
8867.50670742671,2286.51489752061
1617.77982731258,7374.17048842337
8167.2663532198,1783.17183769385
2273.69139858211,2301.58927714175
1756.17512077503,8097.48238040943
2359.83995644283,2328.46792402386
7327.17121476796,2012.67284639859
2112.1761766496,1801.02221052462
2306.56865776205,2259.98831731275
2258.50487686377,2223.84338117771
2036.7574924295,1975.70175762923
1943.23716880336,2228.82538539106
1803.46999885346,8114.11672659591
7623.16297574165,1805.1230656015
7387.69918321094,2312.55658261526
6397.69920094667,8128.99204482681
6697.14753930619,2005.29875095168
2104.13758966254,7893.40831766854
2348.76199443077,1908.11112131192
1732.80862259978,1988.4243093539
2195.60500723439,2269.73699397612
2090.84199774176,2206.63831520949
1916.32233731652,2304.07386394471
1931.37096853993,8701.94858875484
1768.34608225099,1872.25031767739
1905.02599551308,2089.06581298559
2088.28631476544,2229.76171447521
7878.57746161666,1936.33223520232
2228.09822409878,2258.59610684506
7822.73899879794,1618.31263612723
2228.64482716673,2104.25703922959
1838.64676412558,1908.2964036422
1873.29081244085,7856.49051854492
2400.7812097839,1965.02810777618
1929.07019305363,2223.0892871142
1920.37790739199,2200.87614761926
2355.85882226187,7870.66482943117
1645.46522052104,1463.30409676708
1932.83201111937,2143.46609913105
7334.17946512684,1736.15210139036
2022.34705223933,1860.60857887136
2187.51118326103,1959.10700669
1926.02682667541,2063.71820549697
2638.55861103703,1809.98848580865
8061.21021357511,7905.38627767648
1955.66556817392,2175.48913527338
1843.82821652177,1792.03127029955
2157.08544403852,2188.90413356027
6718.11792415093,8235.51294469307
2177.01716174825,7475.91101342447
1834.99603665303,2030.40163545484
1931.21036875628,1875.65402937343
2315.99056530875,2193.53931935144
3827.08746638647,6274.03667758187
2410.34185296925,7162.35632612979
1727.97978308173,2126.70618869096
2402.34678412046,1930.05787105983
7444.85024416156,2086.86480240942
7446.66782754886,2183.65256239655
3358.49652311475,7866.82917901032
2466.71015913019,1884.74943204881
1736.68301143823,7982.27668684628
8398.22275621605,1942.84321696016
2016.85535371565,1896.06588520617
6582.50784728039,7916.96033398094
2214.00126610604,1714.03398978435
2193.50283170631,7944.97899280288
2201.57881128361,1969.61093365577
2061.31751857921,1884.44453626083
8083.20001332204,8006.88724672831
1905.92326957552,1614.29988323816
2349.20789129293,1873.70690514353
2065.76019841409,2179.23932196011
1706.68530423288,1827.47086779014
7663.33749167157,7967.24200143642
1750.49944519031,2336.92248678338
2051.16382295072,1829.46888946075
1535.83527958467,7639.63017907856
8143.39499081711,1966.953389951
1913.76439081545,1970.34452456343
6663.89958712083,1852.00300681068
2187.44825909731,1884.42411756776
2031.32777813291,8155.8298493188
8161.99178644541,2262.44702545192
7311.28044751823,8321.17763676069
2081.49782195002,2095.63572602721
2026.32328782371,1892.31235384369
7720.17592223143,8469.4765360817
2151.71445109659,1644.89680451756
1761.88462102121,8371.06047534061
2105.86374344579,1788.83193526845
1928.29604839049,2079.67004858312
5774.28792030238,1481.74385225427
6827.54566505951,2042.06274128586
1848.54520125314,2052.42111186159
1945.16924934234,7405.77480722833
1654.01087596464,8277.11306468556
2334.58005913058,1922.42689200355
1938.57362417271,1936.5484443633
1656.79762236136,1981.40432101019
1864.47801024152,1903.24288754073
5302.40621235415,2068.69195447497
1758.40128379765,2417.7731437743
2171.68203886318,6063.22669717296
1883.13657776572,1974.35666575715
2051.54744717377,1885.56453830164
1766.37190799612,1864.99995494435
2240.23586598205,1645.1151136698
8441.74070602271,4529.21095443838
1959.02973315157,7839.18151359613
1775.13296427967,2087.36688607842
2384.79028104522,1960.59430320037
2138.58464489492,2001.3164197925
1852.68872848956,2049.84049246234
8657.49460702142,8141.15546512523
1415.14530157322,2055.48390268915
7075.64278898292,1915.22239516831
1733.61885521377,2027.9567752083
1778.51263375351,2129.625989481
7481.20176887412,1849.62649418905
7018.6559221647,1950.55478929173
5837.66588303663,7955.82739667442
1721.34076686303,1926.94643874424
6538.32516353376,1963.73711983147
2168.47924443146,1915.81702508328
2237.62959695248,1880.01922183663
1978.63306477763,7718.7663657311
2043.67365406831,7820.7837682903
2033.50041748362,2107.94911067081
1670.7639539307,2033.80985337783
2161.07389254573,1647.671166964
8689.01952455098,2238.2503522615
1640.60717880675,2233.36349376317
2150.26774733398,2159.09895992473
8691.54270170623,7978.85671870651
8691.8357106591,1868.42292078472
7645.64632379583,8113.89595152412
2018.34016004058,5694.27437042975
2516.73621240088,6806.15581430116
2099.4737355789,7771.0013561333
7734.62007073219,2527.01669073031
6757.12521595688,2056.81104881316
3929.11258527307,2077.94939846411
2392.45772585266,1924.67088531917
2377.77913788431,2033.31739384459
2025.67101399264,2377.68950452049
7705.90305199319,2216.08055846739
1944.58251506545,4256.90543809774
2377.19126195063,8054.82259154596
2052.98442963002,1867.24683586735
1910.31931910739,7625.52322951131
1840.24100699647,2245.82909079293
2014.35292246822,1850.768971503
8457.18880335061,2033.11311212505
1990.0139903389,1956.2303708568
8535.79046115696,8019.44355400553
2161.70862547508,1789.44816226955
2133.70822959997,1846.66179314201
1923.25864993153,2329.73027704564
1425.83347182551,1923.78735469546
7213.04379938161,1963.60068720954
1906.73870956645,7798.09490448041
8362.37240124579,2066.84727925709
1657.66920755449,5512.07648077612
3940.43345099345,2209.7728389712
1719.00933817965,1863.5951228031
1610.91445161581,2060.30392738316
1730.9807667851,1876.37571600547
1645.76241807226,8118.55226740152
8687.48196278563,2190.75088463084
2271.28539729674,1831.6539483756
1878.76911848956,1795.64337663011
1791.10881895647,1922.81107563514
2139.16228010712,1790.35111419352
1888.06775546257,2051.45349406756
8341.60897204624,1932.82919369707
8241.080153345,7758.0206856371
2522.25016793183,1766.15721292865
1839.04957206589,2053.38834470749
1948.23204150001,2033.53235687223
1946.21000760279,2192.29671843146
2173.00588544374,1864.00763033075
1858.12709018174,1983.75921734373
1796.91435494752,1638.50664032494
2112.55168894581,1726.54056582686
2411.13029175006,6917.74642359182
1951.52557215412,8256.8247705577
8032.64132602919,1904.16154802047
2178.90099742835,8092.5316502397
1724.90264407685,1863.47162795046
1637.81149696007,2274.21804246406
1930.78998747554,7868.76813291742
2107.97947406223,1935.9726900314
1671.75883249637,1856.13580660806
1977.78915129809,2078.51644557211
7743.14490462161,7411.80683706248
1941.24861978015,2428.92316972051
3708.43927143209,2177.51180215129
1901.79465266174,1875.05737013908
6646.48363782566,2865.68619594295
2367.83197964112,1987.0234872151
1840.01408883337,8225.94837272825
1621.94796893766,2028.43968309697
1816.27793539357,7601.08736943773
1571.889951333,7940.83184778509
2212.03722964971,1764.2925069491
1686.1380227759,7021.25249094958
2164.43254834666,2092.58274470485
1876.73994939128,2040.69231899931
7451.21373101207,8048.09773231203
8592.75138640372,2058.95124641131
7852.30239206041,1861.2107338427
7311.09212966731,2057.10560429934
5371.04081053622,1800.03807893736
1900.11195765854,2043.51226711365
2092.23819053165,2112.87003035406
2023.38106386992,7827.88647085906
2046.30873064336,8155.36483587953
2294.49272347124,1728.9064660414
2062.05336763734,1723.50117733805
1840.90697516322,1837.67809455945
7078.42168349,2104.71951725664
2303.28094502836,1999.3027534255
2049.59384125726,1968.46704587881
1701.87222686353,2054.37965184193
4293.54533073008,2198.47342008389
2348.15329965912,7856.69613984055
1949.62773754916,1812.7574313433
1995.47110948514,2059.36352371172
2112.90525556525,7508.14513578269
1813.54733442776,1966.61376991733
8796.66886338305,7417.70026250873
6681.21748312714,1928.52816772136
2071.88315485259,2206.15420879643
1831.63580901893,7717.65761718331
1936.77930733183,1672.69356371856
1694.81683612084,1724.72951107537
8621.53516744573,1910.1173740144
2375.75598511044,1814.68346902002
1910.89025914616,1903.36898989499
7580.08908096113,2080.12419435957
1807.19893734141,1690.32464582147
1871.02923136288,1491.2777075756
1704.64973757487,1997.81376037566
1783.215913157,8026.88653093521
7388.07563378013,8214.54469266744
2084.71766532117,2117.17707376577
1962.10488023646,1717.30756228894
7497.62798617117,2949.43957130004
1910.94014667135,2158.42510693306
2120.0408563747,2069.86560830198
1995.68943656855,8422.46567429663
7487.67073960321,1984.52656529437
1727.57933021724,2103.21241508896
2226.36028738855,2066.63283988123
1827.14322901795,8203.22426392543
2214.48295052648,2222.5163862128
1869.00947087821,7599.05328879692
7109.65900158923,2028.74064028312
2072.76113001812,2075.22128755069
6445.46095400737,1835.3630930577
2071.73222686717,4486.88941680923
2233.44452969035,2197.35034934321
2448.4705152893,1888.20766737128
7903.13754098872,2065.03039795335
1439.21845301373,2143.7426776286
8105.39300333898,1989.74774158923
1827.61194094689,4252.63925652388
1910.66526626115,8219.27295025503
2018.19267399207,8211.94911255037
7442.45807253941,1720.33000049001
2104.98596421803,1835.81374481173
1527.09551122918,2710.76573420219
2309.80751692222,1955.27287842941
1830.69373807235,1844.82853522929
2349.04597434518,1661.78832386867
1912.49698855176,2148.3446669157
2267.27716092911,2082.77634653831
7979.78014464715,1607.07735067782
7661.93191161836,2209.27016812788
7838.34329977388,2084.96315492574
1451.42075829175,7277.64076497415
2061.40801129487,8153.21689484773
2178.67591317728,7786.97845487088
1821.61310486524,7393.19989135536
2097.00428282716,1364.34102122884
1498.97243328236,8005.08258341553
6311.89393795331,1784.46583745737
1904.67642150929,2368.61530605651
2418.32099326646,7806.09279531456
1451.10231813251,2149.28681639258
7673.60456759519,2011.96153085936
6385.78553045429,1750.83096262479
2269.59973177875,7922.58512485477
6589.58970500665,3063.67961958158
8304.03005133593,7826.08889179012
4532.92298853614,3416.22942080325
1942.11756876369,2235.46546386142
2106.970308161,2131.0767784256
2159.69942559033,1865.03399632535
8355.29658087927,1759.650077369
2160.50674507109,1768.81744173378
2091.70000188445,7804.77738187745
3581.05900947851,7907.46026049905
1994.56824911251,8141.33711350942
8185.16126778601,2064.6245431299
6857.14784870682,1918.12533974732
1779.02614072974,1931.49507452096
2001.51817878059,2139.20012724213
8308.09089274941,1617.44474353874
2110.61034360877,1887.62287255932
1861.26215993235,7884.98659381687
5398.79563601873,8099.35039771482
2445.1711764511,1758.6796024078
7174.55550351094,1805.25031210608
2018.34222896133,1911.1761297342
2000.60203426739,1837.59668480724
2153.592579099,1962.88357626725
9616.52465880432,8044.43799495021
3367.67596282463,1870.50468323597
2048.4065300944,1869.8579071109
8593.41941153029,1886.18357823813
1954.27693670059,8210.28849673994
2305.29495487314,2569.8660110001
1940.65636229276,8134.15363082035
2041.9207215701,2203.94382126034
1885.834929429,2136.89747152319
1663.01263164188,2027.7694001671
3616.34734600633,1841.42898523235
1718.76897938299,2017.27692177934
2256.51038912173,2146.76230523138
2141.93785813667,7429.1688428578
2025.08637378029,2000.79761223949
2229.53422209495,2112.2375847957
1825.52527042369,2064.43281294813
2349.09389171096,7217.45952363413
1951.31243170951,2056.44951738753
2045.45801265893,7910.81983211314
2053.52795640868,1927.62881481303
1603.72305311402,1769.17439829726
2423.57735016125,1810.97825917393
7543.04703049523,7919.22087922109
2257.07073322888,2205.54098489993
2078.86913652843,7202.34399827827
1663.53130551641,1957.48231891649
8009.73056276233,6116.73362775257
8513.59668994189,1969.97732480341
1841.1649308318,8108.99762613801
6233.97919425367,2361.03609338561
2276.05909201026,7831.95881570144
7702.42032715796,1950.6664671467
2093.65785615035,1721.21452960686
1880.74112072088,2439.57821891945
6709.34794016682,2017.77425225098
7943.57306174177,2311.79097969177
7141.96897139137,7611.11002742239
1753.81865519495,7860.98582267508
2089.6963787697,1697.17493119375
2187.45057566789,2302.56304387381
1790.53174080743,2057.39152684486
2870.87997040697,8168.61225561328
7776.44340386253,1865.21888511116
2035.20442358705,8022.55016885695
7813.51703512163,2241.90784205874
2321.99237415959,2436.82453123405
1645.52366872797,7903.61838591643
3727.12347090588,2287.21884715661
1972.57585096694,2170.20183716495
2153.32979516631,1986.72638193738
6227.03260746589,7641.72271027813
8475.93843520302,1812.41364870666
6991.20694197476,2297.28890720395
5488.18749839764,2168.34689770568
7955.57450336439,2017.67780711986
5070.61504543336,1921.85613369385
1490.40661595801,8119.33145238593
1583.88816898358,2162.6411591162
1766.39635622204,1826.59710619797
1898.32546393896,1953.55068544925
2326.81131010496,1935.51660402002
1802.92192504397,7979.20227069908
1641.10006976623,2127.53359888746
1936.63915344805,7983.46281190079
8444.49706830866,2091.14733237043
2428.41800434699,1737.7926952467
1670.30846509686,2006.68681686478
7739.98462927984,7902.72759074458
7453.97243907249,8143.66620223828
2230.72099086639,1901.45262085265
2389.19918271029,2100.02925685872
2026.23497297112,2258.66623212804
2049.2979638142,1891.29223757372
2083.03039758142,2017.5784010722
1976.18346535128,8086.77537840375
1739.31902993971,6379.13645560233
7535.86563440435,2121.56152377913
8607.86203446568,1954.00166372001
2050.97923096023,5381.29114020797
1852.23681712458,1952.54850379846
7726.45642672688,7925.63813476435
8495.8182503009,1652.4381930018
1789.66959327041,1938.81103455956
7678.5922634103,2131.70989928394
1970.62954842085,1991.67481579703
2051.09233371306,1911.51961898462
7718.13969980007,2055.12661163169
2391.53614367942,8072.160749378
1995.62510480051,2056.09993713585
7484.77534194225,7769.78400221
2213.24196607564,2083.90829598413
1919.32554467085,7793.53232533834
1747.34151025227,1629.98211700227
7036.84515681364,1944.15393849074
2013.5522718994,2087.87536731917
7830.25874386744,1783.33724925403
2244.80255416364,8074.59982873073
1939.89148833725,1888.51682674655
2053.71452262549,1792.75888129542
8561.09361062578,1996.37058900547
8116.66730110775,8241.67336472188
1804.60032076613,1749.70527775138
8530.15731592308,1802.70280502818
1751.39702703284,2018.54097228229
1685.20435534643,2133.86639084265
2231.59075804552,1628.37412673916
1880.46734619364,4060.60080651656
1943.20455331708,2044.35993353768
2190.58716368904,7955.64152086954
2027.75365310298,2439.74184626956
2155.54363855407,1585.4753414671
2210.52446694904,1638.84060121397
1578.58450744029,8544.35247177203
1902.53492626392,1840.97090277603
1667.25917304481,2093.68215039068
8094.44291591443,1811.40892327894
1818.78495847906,1985.23520278337
6748.23220880984,7793.53589664772
1875.50715511579,7998.01187787939
7702.26477144614,1732.80229119844
2086.16206190458,1873.53228990685
1212.19323020292,3594.25825622884
1591.44949362282,2104.5743241294
8171.82970219386,2028.99635373402
7292.8502082297,2032.52625784923
8113.51892645551,1813.21687743613
1956.2607884664,2149.87427189998
1825.38208456739,1895.93731578928
1887.51869909972,1923.59847671297
2346.12214332785,2335.91062371832
2139.51943665843,1913.51692707036
8262.6549642911,7307.89239278032
7408.27246697633,2101.76316381207
1771.06471923734,5310.39879767549
1982.52458123649,8021.71161168591
1666.04650214666,1927.84983488793
2048.50810264717,8059.80384555349
2651.14833336562,2091.81000463366
2088.00235463282,1725.22487278126
2186.69300864716,1993.1514640687
7604.94831377094,1910.52101200226
2099.97345919647,2141.8862758329
1683.97370934376,1862.64431138276
1885.48164077734,2091.23994235418
2107.81251758179,7345.51643843406
1830.14242929905,8109.18089317671
2058.59903046744,6891.71764610849
7465.7877474959,2041.08983996532
1981.02370214427,8179.48640356834
8714.49300666889,1950.95906270365
1728.77533264821,6377.02587271982
2049.54877656905,1854.22621941763
7378.72196835242,1807.64280972332
1944.973556234,2565.26321492558
1931.39638759759,7747.75353217028
1404.47449513911,1899.29366710875
1937.2077074535,1665.93850485933
2043.31786774442,1932.75644268516
2312.80568249357,8041.77364703823
2070.72605820375,1593.46033189224
2231.77726150904,2166.22531250284
8451.01134512778,1863.80665047492
7616.804289098,8137.88309221439
2098.25558647515,2339.5613696369
