"Ch1.Amplitude","Ch2.Amplitude"
1805.9007151622,2052.67586048583
1701.51376999493,2095.13117389786
1499.17239310663,1876.51547534399
2290.29028595814,2431.03835394648
2002.08963042875,1883.47698680401
2219.35620982478,2037.75764794603
1799.27340148239,2226.05832861468
2103.92117173194,2266.50523052163
1610.13987103064,1899.95066152306
2316.57280792531,1816.68212972805
2250.41579557942,1886.15871118386
1462.10102256065,2012.44227815702
2013.47785903976,1856.89842214954
2047.9353605458,2110.38184181274
1960.06762944889,1580.86472374493
2198.66846740536,2045.49932300317
1837.9488469822,1869.61565460498
2110.87142840268,1918.23718125844
2276.28375892972,1998.76670315578
1732.60754922529,2100.88525569595
1725.15177121357,1954.85593020276
1873.85671709792,2133.44221152259
1867.30911843366,2093.47220422146
2264.78661651474,1847.11139936259
2094.1965453487,1642.12827212035
1795.48125874737,2069.14906061295
1555.39496286238,1831.50264642638
2159.50213328228,1894.41987887429
1567.46513795926,1969.50022066112
2257.8016289816,2224.63996271942
1732.67062574797,1682.89509824091
1996.16275015469,2269.41015461765
1659.56649895442,1969.80349485472
2191.04967442998,1740.11749488172
2020.75695979345,2546.00960784646
2228.36109004819,1961.52994406099
1947.77572402957,2029.06636408079
1651.41295019349,1959.061940603
2411.39523183922,1937.65618763888
2129.06991189477,1661.06406747708
2133.5074542549,1861.02132237399
2085.91796387304,2262.79835614755
2003.74800339971,1879.7408328384
2043.99500215512,1645.78435699818
1936.13234515837,1956.05529600666
1929.44966736461,2299.2682576669
1815.84388558991,1701.35696235284
1857.6421574561,1888.44496129526
1752.9274662489,2020.41921798657
1804.56305321836,2034.48782419594
1801.35508206004,2093.33074849546
2103.74230582628,1780.99515166526
2123.84872608956,1914.54440905714
1982.72877794555,2112.1685382714
2248.99789108879,1855.50710516352
1971.89643834896,2212.46357687167
1782.97756287902,2141.76300395142
1466.85148566984,1965.85231673572
1983.39724889015,2331.4336180286
1821.89083762894,2012.00881739573
2325.63255361453,2022.76858041585
1925.30508160068,2078.82291476393
2339.34234912176,1946.90333212358
1810.36880912911,2228.54504030279
2220.79807150621,1726.76949479239
1753.58595092234,2062.70141723626
2108.66938891052,1743.04367535924
1973.27525503619,2116.63735682133
1960.63522796459,1890.87615301641
1939.88965921463,2197.56286023349
2146.79843015979,2322.40158890905
1740.14667411271,2163.62383102428
1802.38959085588,1932.8632305938
2017.23014565357,1741.44935439146
1875.69784164642,1853.05819152916
1916.12432345221,1843.09893669484
2120.99170911537,2157.67853609221
2046.64801250581,1705.69160266745
1959.43634252486,2029.12979313775
2227.92993001847,1983.26114488148
1867.43209447444,2271.03728278794
2089.25208107485,1833.43186890695
1887.05682538722,1973.51438493513
1375.3728871136,2058.57502588295
1819.21004264993,2091.03869613391
1855.48261227207,1730.4590488818
1881.86475206661,1728.58075822335
1917.07333302929,1821.39527199482
2063.87393559751,1967.77108718988
1937.25535433887,2071.90381430507
2218.01944405167,1949.59461765737
1788.85832476995,1886.0784892851
2079.3975719643,1881.24718105997
2347.42452485824,1944.96523492147
1903.6626413946,2077.76692485325
2393.43197861904,1986.50450784544
1848.73421252753,2145.97308784349
1830.54699188863,1849.08968244802
1932.27872882923,1770.88688740772
1850.15296093279,2067.96819855103
1574.24406065541,1790.92023970384
1535.97292628939,1782.60629382069
1859.82187543452,2003.70017195331
2006.3944533847,2056.66318947762
2770.18015036243,1920.91646136878
2254.45887428904,1999.8322961751
1771.81354230921,1899.52354385403
2125.27988603821,1785.16523810148
2303.22751713102,2110.97726159444
1751.49146530747,2174.86674789148
1973.8643201926,1805.83880143549
1674.12554607551,2062.82515733183
1886.57394239445,1734.97438442216
1818.82323457131,2068.5855111957
1884.91747656924,2090.95045697372
2171.93341844565,1727.09693017281
1742.21776288365,2155.84731493639
2198.6845686532,1945.0421822971
2309.54344603603,2052.81985159525
1660.88916753986,1954.53894657757
2378.95263266661,2173.45170414174
2195.56161680894,1957.6717645214
1897.93864434879,1879.14594401658
1799.99593791931,2182.87435329088
2038.18058871123,2125.10362548289
2123.3950074381,1813.75053666909
2079.75187869122,1889.41726530582
1959.41573408766,1826.30553574006
1897.1509453486,2323.65253195888
1898.32558229913,1849.14485947338
1861.09397639343,1697.34421628472
1977.83754907121,2135.81654381731
1751.64646734582,1797.24930550289
1620.32099654155,2034.7248053168
2284.98446132263,2039.8972058877
2180.63583799661,2173.69478434339
2148.03920456953,1788.18968938265
1938.92465027161,2189.7755814928
1969.70049085092,1999.30254801463
1481.27817348942,1986.43448548422
1406.27403628363,1989.15236207093
2092.57429984574,1825.05137928663
2257.64931939397,2025.07297552281
1764.6881817607,2044.79823956722
2734.99377859876,1935.21159428268
2137.34498071977,1663.1978698699
2143.1402369924,2128.75023651273
2096.17555516658,1870.45864589418
1750.12545023111,1894.17507526544
1990.06883923379,1878.93928334913
2355.49582422357,2147.01720141305
1890.3764614182,2043.00420756967
1645.73838235769,1642.83765313228
2366.87149017272,1883.88389084058
1836.45212462914,1574.29096926353
1989.60200935164,1903.55782206264
1675.18899535313,2065.64300386052
2123.40349250661,1977.00770733371
1880.80856936066,1910.75868874141
2045.28242320399,1848.0672970758
1826.10905500235,1735.45832833384
2273.06385982303,1854.05313144824
2036.27350593862,1904.79156501755
1846.06494431238,2011.99663781136
2354.92572873179,1584.85284960286
1929.65618375441,2308.01363516147
1899.55121983875,2117.58278778584
2182.01873991828,1877.59933970998
2328.69009075334,1695.16491731478
2229.76648155836,1924.30672630129
2032.2600195726,2352.59454059786
2141.08888512227,2046.31332418335
1480.92713658619,2172.21685166097
1996.66847310806,2269.52146970114
1840.20168010424,1957.46704310285
1775.95094969343,2129.06423891767
2206.9595598753,2238.43817713507
1876.37268858206,1960.52988746971
2416.66500687064,2350.60333215985
2083.04258614655,1783.09598620984
1633.95239044895,1843.98028847062
2240.47488024587,2137.43490115929
2449.05230625054,1972.53570793401
1740.03795666336,1892.88156663967
1552.99627898511,2223.50564052846
1680.35441819122,2298.37133874712
1548.45535772629,1635.64020205552
1706.34578247155,1810.95232015088
2725.01941148124,1989.66674148352
1600.51363620002,1690.39247122497
2270.36268708689,2071.93591603592
1963.74048917356,1829.31685605554
1273.98026800342,1709.91585687442
2007.3483321099,2015.57207370636
2090.78897659235,2292.30150786419
2014.20161320954,2020.77086721817
2073.21139717085,2044.70797852677
1819.44961717842,1882.81864490345
2055.09969386222,2055.8538341814
1973.79731032557,1785.76445067553
1604.21163172622,2201.81044922265
2299.43874327089,2417.32242513444
2005.98539921885,1883.53492920262
2046.26049380616,2177.49253430575
2435.39326111037,2256.02592705033
1956.08708354902,1781.64981051891
1812.14835684973,2005.01436428985
2421.23000439443,2135.29152306291
2152.40195223265,2251.79434475355
1824.57263017866,1963.15376447301
1968.23577062811,2023.51538641564
2214.66758992512,1951.35097386434
2297.55287847244,1919.9914318595
1977.28296558983,2134.27042047658
1716.30838322184,1909.00673110112
1718.30744692614,1792.88038828645
1762.62603403414,2163.46795326925
2051.39503958569,1673.85009971042
2132.88546022053,2506.60350582283
1905.25243035511,2285.78953230939
1830.32224797354,1802.18144870605
2022.0841861655,2207.0486696991
2143.2879560723,2310.94352058478
1820.39444744137,1991.14140753338
2078.00934322316,1936.04296161067
1795.84956691434,1924.14687028565
2331.47685011949,2162.91731648743
1802.984577538,1446.99652610404
1941.23210970859,1620.50749045378
1981.31018021177,1712.51458167534
1975.48365111779,2190.38096430919
2695.05853237516,2224.61638700445
2481.91017524726,2050.80415374964
1249.30705277211,1873.04305738678
2117.30447132101,1925.845725019
1702.32859960449,1885.50327104369
2020.19260617415,2092.72787787392
2043.57618133091,1839.20276934308
2077.61257682639,1953.74853476181
1925.4270882358,1900.09323957606
1810.018237749,1938.70441325566
2051.26972572332,2040.80259518476
1577.73600656594,2000.30230871861
1949.9283457728,2210.60690098757
1932.21956534396,1829.38147320648
2119.49720637179,1875.04755902318
2061.03778349064,2007.42094881151
1266.15083129946,2085.22067595091
1860.77536270109,2245.61996024215
1652.15243172264,1779.3500812066
1566.41103666602,2221.90699157102
2108.57615250139,2132.63742713909
1912.72897001454,2207.93085214221
2094.01456207133,2360.94807656228
2059.23913268139,2073.00950790972
1866.73342737404,2015.8182222576
1907.53275784834,1742.7057085663
1977.24769731,1840.02655409459
1837.63466084675,2060.86434545854
1905.11243170803,1803.37695082136
1718.52458627766,2100.43309947702
1764.67804520818,2096.95401162652
2131.69499744152,1887.14023761796
1899.24175317129,1738.28130980897
1776.11073076873,2155.98963974281
1747.43900321823,2212.14436749497
1576.53631971313,2361.35484178538
2010.02717514411,1827.99329001662
2047.37481463395,1737.10046354238
1788.53430534413,2093.65550156955
1848.84024676643,2117.79737931628
1553.14321020232,1882.89462100854
1937.00795553148,2206.44072810502
2137.59685818427,1910.31456201913
2089.59593747367,1823.4288306723
1890.42292518095,2279.78219989384
2287.51229692835,2014.71932521488
1502.08849022207,2062.00923259176
2269.51884906085,2545.55954532062
2113.17359906847,2159.09400639168
1590.29840332884,1905.80494396615
1850.19251532896,2250.21749846706
2296.67803842995,1879.60663253392
1908.08182350104,1897.2129746718
1587.16323772103,1873.41505906636
2019.48843916941,2317.74413926225
1398.1405344142,2202.94770772336
1772.57909359374,2079.54386236514
2201.91155584374,2179.49067776317
1818.1876804122,1849.77821591791
2043.38220028338,1879.83909692162
1943.90575325072,1958.02552016124
1709.73740340342,1972.70593025056
1759.31708312775,1539.10157009852
1831.1913710656,1994.44017072292
2479.84958647621,2073.51170110954
2181.80902666629,2147.99210851647
2097.8422022707,2247.59481215449
2127.652186446,2050.83046649342
2451.14911823406,2128.87445834791
2103.40921249524,1887.05497855224
1858.26685316113,2068.53381042049
2409.49195374847,1939.14184288616
1766.26656591552,1950.92637449976
1941.31171839877,2010.74466619814
2098.46728389072,2155.39839905399
1973.88543912975,1948.86972175412
1412.53528221896,1822.03687260945
2110.83674990337,1818.70571120787
2538.11490775314,2071.09177657855
1634.44557591685,2125.85516966746
2284.06504546439,1965.81879703356
2105.42621279551,1861.8949433021
2070.12098044495,2003.52787889389
1628.10328002914,1652.28934581524
2162.07686299008,1729.46977116355
1870.04459313849,2186.30576158343
1913.73327276071,1936.44504597416
2238.23592553019,1947.99803304639
1682.96298270486,1957.6690389632
2437.2306679837,2106.97270191664
2130.25665978179,1840.7689629231
2114.50671995154,2320.75686180561
1751.1682370551,1995.65750970423
1643.28905229801,2187.38331972793
2273.83511551092,1917.89338877355
1554.74403405361,2091.33627960737
2068.66509286879,2092.05787573614
2158.07694929391,1970.69159297815
1710.65122715814,2206.44307208625
1926.07050966183,1915.36548738173
1708.15250330741,2108.51447930867
2108.79321719616,2269.0022523951
1975.90152959816,1957.99237562422
1682.23956729212,1849.363330679
2125.33613115388,1870.89536731289
2021.25364278873,2041.25857941779
2106.1445999302,2342.04906469981
2125.29115172762,1923.78394972441
2297.91808746132,2134.00113143901
1825.93363214906,2087.75431248572
2132.89886757065,1813.07578168397
2100.39424736928,2006.51045219124
2252.74235871664,2302.2513164245
2166.91093225534,1979.16905117469
2246.61737754908,1477.48474237037
1327.60411937461,2128.0473695558
2062.40087070381,2187.80113578169
2206.85669163058,1783.30132050184
2084.21567741693,2317.44771475355
2282.85979367054,2008.78935628469
1713.22112173092,1697.82806212823
1855.8365607246,1739.51922974177
1516.75222675985,2113.82639300266
1622.70027873953,2349.95771036542
1752.89160184302,2366.9550196218
1770.41975576459,1899.80187182397
1929.24193951563,2376.82956923109
1733.63022517654,2039.00684454197
1706.07097977893,1877.85211519314
2021.71874554589,1838.78052769955
1770.11822058239,1788.38174989817
2277.59059695573,2474.51860806532
1748.20970354203,1877.72824090122
2203.82879784434,1937.9196534345
1725.06543393303,2330.8174825531
1966.25543344963,1911.48768785183
2042.73637487615,2590.75223759286
1877.84912683488,2017.81700252114
1684.90425078215,1935.3246221052
1724.65704992806,2240.4586030148
2064.488477546,2310.60151820782
2426.55490839217,2048.4708490192
1880.08233927428,1960.76702820746
1955.37949829318,1847.71329022192
2438.12691046292,2060.44291922642
1668.95353698021,1579.48976376798
2047.1058544051,1805.44987425429
2251.23271322915,2079.85003274299
1882.70185545931,2118.75589030016
1911.74805802569,2007.70703039365
1862.87391323686,1940.05906962772
1492.36299528227,2328.33186990593
1728.71434385374,1862.73375846679
2088.65196319034,2224.7198849933
2077.15752416889,1870.19352691738
2111.47490980643,2032.88490792184
2130.2068018617,1986.80692542808
1826.49263198934,1838.24738953606
1456.34502089082,1972.89912141454
2120.91036286974,1747.32772217994
1792.57852940613,1697.05075740464
1777.48118184054,2170.51931820173
2375.95116021112,1951.50184255366
2221.40989799579,1740.18088411733
1905.75976747013,1774.88825666586
1926.78390030796,2074.93022562993
1653.02494957294,2036.22764677676
1725.13861078723,2081.67342197557
2105.20898183647,1687.93270182252
2068.21240636742,2163.50676700641
1691.86435673675,2226.14832505984
1675.5586199899,1762.64383914419
2420.75793179816,2030.1270368849
1815.39527325802,1731.19373567891
1844.61527942633,1970.93860186477
2345.04851284755,2249.39560959447
1974.85809944102,2075.2251058352
1804.90420408054,2066.00242057045
2178.68370781963,2284.79854448001
1561.9056503774,1873.62874926845
1994.79140389813,2569.38654652954
2589.13380618119,2337.17334828496
2041.78605792291,2236.65603947931
2157.18136478304,1988.47156427838
1917.05614524731,2089.64920227451
1619.83398754894,2034.64328655781
2181.56924631902,2160.11476612286
1845.56600872923,2001.54053264989
1497.78674068177,2165.16294652547
1993.15629609274,2101.68755380314
1716.90071645919,2049.14496793127
1923.86275614834,2309.71140920083
1778.18019818551,1622.15458217107
2003.0604705429,2185.4409739703
2036.66931352189,1751.34514560416
1754.44037134565,2060.37482813283
1868.08730572899,2394.87402577974
1895.41791980253,2157.3579385772
2100.49503253996,2220.97394430027
1916.40706174848,1924.97232748616
2500.40492785364,2355.68295328054
1871.12383893184,2026.32580103813
2371.63518772498,1665.36291863536
1906.69024302784,1946.1750894609
1758.33780490631,2271.13508426624
1845.50457917633,1831.28645671789
1613.33685005523,1677.09938764436
1802.65580101953,2158.55751305166
1708.55175129315,1887.40013819914
1949.9714899711,2037.12594976116
1964.41208791751,1648.38767175761
1945.13675651761,2174.43351703857
2000.96174346592,2399.83461905072
2084.16840492269,1832.12822355014
2160.33012838889,1916.77955990557
1704.59934904188,1939.27927856444
1920.84927443997,1921.33715141537
2599.69705292924,2208.30840021033
2009.87707599994,2203.68118740423
2003.70633846504,2245.24360459664
2182.32045725869,1994.15459426768
1961.36883087566,1847.96615361213
2049.45104138184,2163.91760970228
1872.5828833683,1769.17174971013
2131.10424678289,1768.14697136851
1902.53419492218,2338.0709415178
2123.09821938499,2238.83192403147
2079.48092245138,1857.3109870584
2300.33216224557,2094.84220233355
2161.82128580347,1939.05217125785
2103.65724191758,2031.83182176316
1937.94385860755,1965.0359329231
1654.56754903152,1927.90464453828
2118.7215146629,2181.25153566002
2427.42153147437,1843.6185686604
2248.01122288833,2213.67798603283
1556.83453685675,1737.31599687633
1881.40128935365,2138.23841436167
2109.9598172728,2388.51298747215
2288.43493458021,1913.80554427731
2520.32280683576,1966.18387222384
1668.3978115348,1927.07803456755
2482.48978296197,1720.86644983813
1871.9556849317,1802.3876236815
1896.80675924496,2056.20301778927
2315.34081210104,1782.34750189057
1829.77706588176,2394.33236208423
1945.9500987084,1743.1542142852
2022.21359576175,1880.30704119478
2909.70270453093,2091.96968490736
1915.02921734074,2025.11719447466
2386.46388504998,1627.06976772399
1891.03560359855,2101.63449824881
1680.63877747479,2329.31273529126
1999.49335293658,1848.60874728527
2081.3590992744,1660.96225879186
2179.88125580094,1775.15191754977
2210.31553856425,2269.50491757895
2245.53750072276,2361.03701355538
2188.04883113956,2155.60451114028
2412.65981945687,1580.64771177427
1760.48869727815,1929.78351255004
2439.16554190476,1985.82209941813
2219.24193971236,1861.33219782939
2103.11376438041,2013.3273060641
1704.97716593343,2079.14078859937
1902.62294736324,1768.53028233174
2419.57091221254,2302.52234622115
1964.38433399256,1987.27288765184
2153.56827691361,1713.54178360114
1909.6491688388,1777.90432938576
2133.40422860926,1988.44297615651
1962.98152727906,2040.62924949964
1772.56979383049,2182.08898515265
2077.70231024053,1891.99955321726
1810.81087700771,2033.00257717566
1586.8981265687,2010.8465640599
1942.25108287279,2147.69270993542
2080.89403821833,1879.02115957462
2128.20806167553,1759.98945625069
2204.8823757569,1761.67394256057
2044.94812672801,1779.71816412515
2513.84958308027,2133.15798184343
2666.30846795762,2058.11377975516
2053.20540278155,2242.73562983473
1802.57590804703,2217.22353295299
1728.57751066868,2102.41080630804
2060.22310961585,1673.40654922907
1974.0889169691,1919.33443494907
2533.1347331168,1975.72464589066
1743.66078736399,1928.71221151211
1837.13584069321,1974.69888954571
1868.12249755933,2157.7173283028
2047.58937137332,1780.23144500478
2063.13341593311,1963.2782838742
1998.90977296904,1765.13621693248
2260.39554619827,2049.78859747343
2273.85702389265,2109.98035181942
2148.89671793619,1918.66183189215
1800.16714967194,2185.6706144545
2395.44028734043,2031.95215783297
1936.63155335584,1784.74767598591
2019.55038448456,1778.78711883233
1711.20617252563,2067.47451434731
2393.78471274695,1606.46794390795
1749.9285834509,1723.19603699818
1998.69454723312,2008.43592662663
2106.99514180773,1694.87346905233
2071.20146798495,1988.67699294176
2274.50436230223,1815.13550774646
2281.48631173848,1997.18444924804
2127.38447781892,1948.66640533018
1692.25983034189,1819.79346881094
1474.26744219259,1977.01237087834
2523.8752636133,1981.18202220704
1706.32281274568,1767.36403039764
2145.42091418522,2141.69850193732
2471.82773352474,2310.24087515175
1551.3616700396,2113.29754918676
2075.83853497456,1809.22075449519
1902.37935659295,2029.37271242012
1780.85531647779,2084.69972154683
2040.36218541049,1541.69668911457
2371.72940589367,1649.22074470656
2421.42152703127,2379.25955728723
1989.05778212286,2209.65029692745
1507.86755260837,1716.83751555589
2061.14620485251,2029.76648134649
1986.70068644355,1764.16318796377
1964.78850096923,1993.91238086685
2184.99751132559,1810.06285595751
2185.90286498057,1804.46828273198
1927.44255755743,2136.3765605043
2015.98393151528,2067.88864659939
2413.65315727973,1833.60966617303
2200.74396306352,1884.71712217618
2175.31163879478,2315.29257444195
1889.14343684196,2012.3072815433
1936.42779481478,2067.13025911213
1849.10837618567,2106.30760765799
1933.53459638296,2397.7450949549
2162.07998093248,2048.27573430092
2349.85997071687,2285.45884903241
2307.18938719429,2051.62002231379
2144.60196151604,2206.23565775614
2147.12493649572,2114.10644158505
1971.34954069032,2139.55526792723
1939.3274522911,1828.76562307646
1822.82895613969,1933.12275885061
1837.36316005009,2163.3832322983
1900.92127316566,1923.60379329772
1663.84929819935,2060.12769374243
2200.26105073743,1934.47550372988
1872.28583651886,2137.0151421175
1893.04669048371,2036.96140866984
1689.36435758748,1794.43690657278
1595.48198435454,2137.641484539
1525.20724461281,1948.73850757041
1949.80009155677,1841.95475670639
1839.20489443498,2105.77526896169
2001.38765948122,2208.95423002442
2470.19488988625,1941.36368908221
2333.41433508643,1564.26167540878
1975.90934832894,1776.07407576231
1869.83736854517,1987.2535018404
2045.09652032715,2288.99547097133
2361.61781447189,2368.40154517252
1992.42956365129,2074.28803157532
1935.05372763649,2097.76763585951
2363.68973515901,2061.50700376967
1841.41015789493,2048.61044421993
2059.21103975345,2018.26602497464
2245.04356464605,1942.26918735857
2068.24979311934,1771.53271034636
1546.39183065671,1966.70903682613
2238.90822692122,1812.51688539336
2010.30760839548,2068.48068334135
2309.06415793041,2027.66439213312
2397.33334080174,2057.65907254632
2031.21068330159,2139.32752775275
1883.63964276618,2117.11092913277
1817.16810246165,1787.01849746746
2373.7813540016,1732.72538336047
2005.1457081099,2172.32587593777
2386.39340635675,1879.61552842882
2481.38965516624,1932.28359637661
2033.15533291552,1922.97815914869
2029.03198487874,1963.57228984224
1590.07405152402,1880.24617738594
2029.93111137982,1997.62394904025
2102.68546797861,2171.07913683713
1913.18423728956,1923.33085506711
1650.48039709119,1626.59490148205
2078.94526004456,2192.69883316955
1922.38701891605,1988.66568695492
2112.0382173477,2174.60513340509
2118.24179143526,1752.62636865629
2127.17646864122,2013.98772911433
2315.56281590132,2230.73807783746
1993.96948140911,1880.84922620136
2028.56218772097,2339.3168376461
2189.89664852771,1690.4953847067
2221.10523190047,2264.03118852946
1845.69606814927,1565.26428243419
1728.14768507264,2323.2260847407
1866.77360852174,2488.24501110908
2055.72610828133,2145.63821088328
2007.98641239003,2221.35775756605
1828.84966445439,1861.54311385505
2154.95194300139,2097.60965011821
1991.63238196965,1647.0551880648
1777.87811331722,1817.70849431505
1982.5629386648,2145.89558592045
1945.97711923845,2255.86046906071
2135.74887068816,2383.24680917907
1873.03743402168,2130.91881148104
2031.09309177365,2085.19155105836
1906.26059732123,1571.25617146572
1601.38654674791,1854.38641172586
2124.57217565001,2029.88311606876
2076.09131418348,2255.1696656138
1992.46156271176,1878.45662767221
1939.30224863944,2161.58135110159
2472.62284680142,1815.26525093837
1921.24840896707,2027.42288634484
1870.32449135427,1804.09158613875
2301.18985868868,2029.58809879192
2438.13892034659,2159.84422284526
1841.80266136047,1950.94018970502
2295.63159592642,1943.59250087039
1709.4884843675,2322.1835044547
2155.49786969673,2105.56676546028
1988.50891756088,1968.73227241091
1986.27406786954,1993.70094286461
1793.36007097549,2077.87742931061
2092.37536754493,2214.25635167532
2177.55302285579,2079.4024023585
1153.85267178723,2041.80166258083
2362.13523389473,1890.62928693366
1788.62879881963,2050.47763137915
2431.03230934555,2121.19146887644
2388.69853513858,2085.84887557677
2114.28876803066,1762.63470794581
2098.98928661732,1967.63950478519
1978.9158069807,1890.57528770485
1769.49802479675,2748.02597064061
1599.73161674577,2109.0702809496
2334.50830547359,2030.56982241543
2169.33672634718,2044.47746950121
2236.66007970901,1810.35010551687
2060.24531044836,1807.04827259055
1679.42657145517,1829.35906442321
1755.96832412481,1966.17397276864
1880.34761753346,1877.69077696283
1949.10751045783,1963.13548664272
2068.00835447256,2155.35355052973
1816.63238554644,1986.54025801147
2362.67532004007,1839.78017930258
1845.63713869926,1989.86775039878
1844.94157726391,2131.99071515893
